instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_label,weather_label,yr_label,weekday_label,temp_celsius,atemp_celsius,hum_pct,windspeed_kmh
12857,6/24/2012,3,1,6,21,0,0,0,1,0.76,0.697,0.55,0.2239,76,177,253,Fall,Clear/Partly Cloudy,2012,Sun,31.16,34.85,55,15.0013
12858,6/24/2012,3,1,6,22,0,0,0,1,0.74,0.6818,0.55,0.1045,53,125,178,Fall,Clear/Partly Cloudy,2012,Sun,30.34,34.09,55,7.0015
12859,6/24/2012,3,1,6,23,0,0,0,1,0.74,0.6818,0.58,0.1045,20,67,87,Fall,Clear/Partly Cloudy,2012,Sun,30.34,34.09,58,7.0015
12860,6/25/2012,3,1,6,0,0,1,1,1,0.72,0.6818,0.62,0.2537,31,37,68,Fall,Clear/Partly Cloudy,2012,Mon,29.52,34.09,62,16.9979
12861,6/25/2012,3,1,6,1,0,1,1,1,0.7,0.6515,0.65,0.2239,11,20,31,Fall,Clear/Partly Cloudy,2012,Mon,28.7,32.575,65,15.0013
12862,6/25/2012,3,1,6,2,0,1,1,1,0.7,0.6515,0.7,0.2239,4,10,14,Fall,Clear/Partly Cloudy,2012,Mon,28.7,32.575,70,15.0013
12863,6/25/2012,3,1,6,3,0,1,1,1,0.68,0.6364,0.69,0.2537,1,4,5,Fall,Clear/Partly Cloudy,2012,Mon,27.88,31.82,69,16.9979
12864,6/25/2012,3,1,6,4,0,1,1,1,0.66,0.6061,0.78,0.2537,0,4,4,Fall,Clear/Partly Cloudy,2012,Mon,27.06,30.305,78,16.9979
12865,6/25/2012,3,1,6,5,0,1,1,1,0.66,0.6212,0.74,0.1642,1,42,43,Fall,Clear/Partly Cloudy,2012,Mon,27.06,31.06,74,11.0014
12866,6/25/2012,3,1,6,6,0,1,1,1,0.64,0.5909,0.78,0.1642,11,147,158,Fall,Clear/Partly Cloudy,2012,Mon,26.24,29.545,78,11.0014
12867,6/25/2012,3,1,6,7,0,1,1,1,0.66,0.6212,0.74,0.2239,30,455,485,Fall,Clear/Partly Cloudy,2012,Mon,27.06,31.06,74,15.0013
12868,6/25/2012,3,1,6,8,0,1,1,1,0.66,0.6212,0.69,0.194,53,555,608,Fall,Clear/Partly Cloudy,2012,Mon,27.06,31.06,69,12.998
12869,6/25/2012,3,1,6,9,0,1,1,1,0.7,0.6515,0.65,0.194,37,231,268,Fall,Clear/Partly Cloudy,2012,Mon,28.7,32.575,65,12.998
12870,6/25/2012,3,1,6,10,0,1,1,1,0.76,0.697,0.55,0.1642,58,126,184,Fall,Clear/Partly Cloudy,2012,Mon,31.16,34.85,55,11.0014
12871,6/25/2012,3,1,6,11,0,1,1,1,0.8,0.7273,0.43,0.3284,54,127,181,Fall,Clear/Partly Cloudy,2012,Mon,32.8,36.365,43,22.0028
12872,6/25/2012,3,1,6,12,0,1,1,2,0.76,0.6818,0.45,0.2985,74,196,270,Fall,Mist/Cloudy,2012,Mon,31.16,34.09,45,19.9995
12873,6/25/2012,3,1,6,13,0,1,1,1,0.72,0.6667,0.51,0.2985,79,181,260,Fall,Clear/Partly Cloudy,2012,Mon,29.52,33.335,51,19.9995
12874,6/25/2012,3,1,6,14,0,1,1,1,0.78,0.697,0.43,0.2537,90,161,251,Fall,Clear/Partly Cloudy,2012,Mon,31.98,34.85,43,16.9979
12875,6/25/2012,3,1,6,15,0,1,1,1,0.78,0.6818,0.38,0.4627,65,168,233,Fall,Clear/Partly Cloudy,2012,Mon,31.98,34.09,38,31.0009
12876,6/25/2012,3,1,6,16,0,1,1,1,0.8,0.697,0.31,0.3881,104,310,414,Fall,Clear/Partly Cloudy,2012,Mon,32.8,34.85,31,26.0027
12877,6/25/2012,3,1,6,17,0,1,1,1,0.8,0.6818,0.24,0.4627,76,757,833,Fall,Clear/Partly Cloudy,2012,Mon,32.8,34.09,24,31.0009
12878,6/25/2012,3,1,6,18,0,1,1,1,0.76,0.6667,0.27,0.4478,100,691,791,Fall,Clear/Partly Cloudy,2012,Mon,31.16,33.335,27,30.0026
12879,6/25/2012,3,1,6,19,0,1,1,1,0.74,0.6515,0.27,0.4627,74,508,582,Fall,Clear/Partly Cloudy,2012,Mon,30.34,32.575,27,31.0009
12880,6/25/2012,3,1,6,20,0,1,1,1,0.72,0.6515,0.3,0.4478,100,375,475,Fall,Clear/Partly Cloudy,2012,Mon,29.52,32.575,30,30.0026
12881,6/25/2012,3,1,6,21,0,1,1,1,0.68,0.6212,0.3,0.3284,50,281,331,Fall,Clear/Partly Cloudy,2012,Mon,27.88,31.06,30,22.0028
12882,6/25/2012,3,1,6,22,0,1,1,1,0.66,0.6212,0.29,0.3881,21,166,187,Fall,Clear/Partly Cloudy,2012,Mon,27.06,31.06,29,26.0027
12883,6/25/2012,3,1,6,23,0,1,1,1,0.64,0.6212,0.33,0.3284,15,88,103,Fall,Clear/Partly Cloudy,2012,Mon,26.24,31.06,33,22.0028
12884,6/26/2012,3,1,6,0,0,2,1,1,0.62,0.6212,0.33,0.3284,8,29,37,Fall,Clear/Partly Cloudy,2012,Tue,25.42,31.06,33,22.0028
12885,6/26/2012,3,1,6,1,0,2,1,1,0.6,0.6212,0.35,0.3881,11,19,30,Fall,Clear/Partly Cloudy,2012,Tue,24.6,31.06,35,26.0027
12886,6/26/2012,3,1,6,2,0,2,1,1,0.56,0.5303,0.43,0.2836,2,7,9,Fall,Clear/Partly Cloudy,2012,Tue,22.96,26.515,43,19.0012
12887,6/26/2012,3,1,6,3,0,2,1,1,0.54,0.5152,0.45,0.2836,2,7,9,Fall,Clear/Partly Cloudy,2012,Tue,22.14,25.76,45,19.0012
12888,6/26/2012,3,1,6,4,0,2,1,1,0.54,0.5152,0.45,0.2985,1,9,10,Fall,Clear/Partly Cloudy,2012,Tue,22.14,25.76,45,19.9995
12889,6/26/2012,3,1,6,5,0,2,1,1,0.52,0.5,0.48,0.3881,3,36,39,Fall,Clear/Partly Cloudy,2012,Tue,21.32,25,48,26.0027
12890,6/26/2012,3,1,6,6,0,2,1,1,0.52,0.5,0.52,0.2985,12,176,188,Fall,Clear/Partly Cloudy,2012,Tue,21.32,25,52,19.9995
12891,6/26/2012,3,1,6,7,0,2,1,1,0.52,0.5,0.52,0.3582,21,531,552,Fall,Clear/Partly Cloudy,2012,Tue,21.32,25,52,23.9994
12892,6/26/2012,3,1,6,8,0,2,1,1,0.56,0.5303,0.49,0.3284,34,622,656,Fall,Clear/Partly Cloudy,2012,Tue,22.96,26.515,49,22.0028
12893,6/26/2012,3,1,6,9,0,2,1,1,0.58,0.5455,0.46,0.4179,30,298,328,Fall,Clear/Partly Cloudy,2012,Tue,23.78,27.275,46,27.9993
12894,6/26/2012,3,1,6,10,0,2,1,1,0.62,0.6212,0.41,0.3582,37,153,190,Fall,Clear/Partly Cloudy,2012,Tue,25.42,31.06,41,23.9994
12895,6/26/2012,3,1,6,11,0,2,1,1,0.64,0.6212,0.36,0.4179,46,189,235,Fall,Clear/Partly Cloudy,2012,Tue,26.24,31.06,36,27.9993
12896,6/26/2012,3,1,6,12,0,2,1,1,0.66,0.6212,0.34,0.4478,80,228,308,Fall,Clear/Partly Cloudy,2012,Tue,27.06,31.06,34,30.0026
12897,6/26/2012,3,1,6,13,0,2,1,1,0.7,0.6364,0.3,0.4627,74,232,306,Fall,Clear/Partly Cloudy,2012,Tue,28.7,31.82,30,31.0009
12898,6/26/2012,3,1,6,14,0,2,1,1,0.7,0.6364,0.3,0.4627,81,186,267,Fall,Clear/Partly Cloudy,2012,Tue,28.7,31.82,30,31.0009
12899,6/26/2012,3,1,6,15,0,2,1,1,0.72,0.6515,0.28,0.4627,88,229,317,Fall,Clear/Partly Cloudy,2012,Tue,29.52,32.575,28,31.0009
12900,6/26/2012,3,1,6,16,0,2,1,1,0.72,0.6364,0.26,0.4925,67,349,416,Fall,Clear/Partly Cloudy,2012,Tue,29.52,31.82,26,32.9975
12901,6/26/2012,3,1,6,17,0,2,1,1,0.72,0.6515,0.28,0.4179,104,796,900,Fall,Clear/Partly Cloudy,2012,Tue,29.52,32.575,28,27.9993
12902,6/26/2012,3,1,6,18,0,2,1,1,0.72,0.6515,0.28,0.3582,105,719,824,Fall,Clear/Partly Cloudy,2012,Tue,29.52,32.575,28,23.9994
12903,6/26/2012,3,1,6,19,0,2,1,1,0.72,0.6515,0.28,0.2239,83,529,612,Fall,Clear/Partly Cloudy,2012,Tue,29.52,32.575,28,15.0013
12904,6/26/2012,3,1,6,20,0,2,1,1,0.7,0.6364,0.3,0.2836,88,417,505,Fall,Clear/Partly Cloudy,2012,Tue,28.7,31.82,30,19.0012
12905,6/26/2012,3,1,6,21,0,2,1,1,0.68,0.6364,0.34,0.194,61,267,328,Fall,Clear/Partly Cloudy,2012,Tue,27.88,31.82,34,12.998
12906,6/26/2012,3,1,6,22,0,2,1,1,0.66,0.6212,0.34,0.2537,26,219,245,Fall,Clear/Partly Cloudy,2012,Tue,27.06,31.06,34,16.9979
12907,6/26/2012,3,1,6,23,0,2,1,1,0.62,0.6212,0.41,0.1343,13,118,131,Fall,Clear/Partly Cloudy,2012,Tue,25.42,31.06,41,8.9981
12908,6/27/2012,3,1,6,0,0,3,1,1,0.62,0.6212,0.41,0.194,15,39,54,Fall,Clear/Partly Cloudy,2012,Wed,25.42,31.06,41,12.998
12909,6/27/2012,3,1,6,1,0,3,1,1,0.6,0.6212,0.43,0.1642,5,18,23,Fall,Clear/Partly Cloudy,2012,Wed,24.6,31.06,43,11.0014
12910,6/27/2012,3,1,6,2,0,3,1,1,0.56,0.5303,0.49,0.1343,2,12,14,Fall,Clear/Partly Cloudy,2012,Wed,22.96,26.515,49,8.9981
12911,6/27/2012,3,1,6,3,0,3,1,1,0.58,0.5455,0.46,0.0896,1,7,8,Fall,Clear/Partly Cloudy,2012,Wed,23.78,27.275,46,6.0032
12912,6/27/2012,3,1,6,4,0,3,1,1,0.6,0.6212,0.4,0.2537,0,11,11,Fall,Clear/Partly Cloudy,2012,Wed,24.6,31.06,40,16.9979
12913,6/27/2012,3,1,6,5,0,3,1,1,0.6,0.6212,0.43,0.2836,2,34,36,Fall,Clear/Partly Cloudy,2012,Wed,24.6,31.06,43,19.0012
12914,6/27/2012,3,1,6,6,0,3,1,1,0.58,0.5455,0.46,0.2836,7,193,200,Fall,Clear/Partly Cloudy,2012,Wed,23.78,27.275,46,19.0012
12915,6/27/2012,3,1,6,7,0,3,1,1,0.6,0.6212,0.43,0.3582,29,498,527,Fall,Clear/Partly Cloudy,2012,Wed,24.6,31.06,43,23.9994
12916,6/27/2012,3,1,6,8,0,3,1,1,0.62,0.6212,0.43,0.3284,49,638,687,Fall,Clear/Partly Cloudy,2012,Wed,25.42,31.06,43,22.0028
12917,6/27/2012,3,1,6,9,0,3,1,1,0.66,0.6212,0.41,0.3582,29,253,282,Fall,Clear/Partly Cloudy,2012,Wed,27.06,31.06,41,23.9994
12918,6/27/2012,3,1,6,10,0,3,1,1,0.7,0.6364,0.37,0.2537,34,138,172,Fall,Clear/Partly Cloudy,2012,Wed,28.7,31.82,37,16.9979
12919,6/27/2012,3,1,6,11,0,3,1,1,0.74,0.6515,0.3,0.3284,64,145,209,Fall,Clear/Partly Cloudy,2012,Wed,30.34,32.575,30,22.0028
12920,6/27/2012,3,1,6,12,0,3,1,1,0.76,0.6667,0.29,0.2985,77,245,322,Fall,Clear/Partly Cloudy,2012,Wed,31.16,33.335,29,19.9995
12921,6/27/2012,3,1,6,13,0,3,1,1,0.8,0.697,0.27,0.3284,77,244,321,Fall,Clear/Partly Cloudy,2012,Wed,32.8,34.85,27,22.0028
12922,6/27/2012,3,1,6,14,0,3,1,1,0.8,0.6818,0.24,0.3582,78,192,270,Fall,Clear/Partly Cloudy,2012,Wed,32.8,34.09,24,23.9994
12923,6/27/2012,3,1,6,15,0,3,1,1,0.8,0.697,0.26,0.4627,61,188,249,Fall,Clear/Partly Cloudy,2012,Wed,32.8,34.85,26,31.0009
12924,6/27/2012,3,1,6,16,0,3,1,1,0.82,0.697,0.24,0.4478,55,337,392,Fall,Clear/Partly Cloudy,2012,Wed,33.62,34.85,24,30.0026
12925,6/27/2012,3,1,6,17,0,3,1,1,0.82,0.697,0.24,0.3881,113,730,843,Fall,Clear/Partly Cloudy,2012,Wed,33.62,34.85,24,26.0027
12926,6/27/2012,3,1,6,18,0,3,1,1,0.8,0.697,0.27,0.3284,85,719,804,Fall,Clear/Partly Cloudy,2012,Wed,32.8,34.85,27,22.0028
12927,6/27/2012,3,1,6,19,0,3,1,1,0.78,0.6818,0.29,0.3284,101,542,643,Fall,Clear/Partly Cloudy,2012,Wed,31.98,34.09,29,22.0028
12928,6/27/2012,3,1,6,20,0,3,1,1,0.76,0.6667,0.31,0.194,76,369,445,Fall,Clear/Partly Cloudy,2012,Wed,31.16,33.335,31,12.998
12929,6/27/2012,3,1,6,21,0,3,1,1,0.74,0.6515,0.35,0.1343,54,313,367,Fall,Clear/Partly Cloudy,2012,Wed,30.34,32.575,35,8.9981
12930,6/27/2012,3,1,6,22,0,3,1,1,0.72,0.6515,0.39,0.0896,52,245,297,Fall,Clear/Partly Cloudy,2012,Wed,29.52,32.575,39,6.0032
12931,6/27/2012,3,1,6,23,0,3,1,1,0.68,0.6364,0.47,0.1343,11,148,159,Fall,Clear/Partly Cloudy,2012,Wed,27.88,31.82,47,8.9981
12932,6/28/2012,3,1,6,0,0,4,1,1,0.66,0.6212,0.5,0.1045,2,52,54,Fall,Clear/Partly Cloudy,2012,Thu,27.06,31.06,50,7.0015
12933,6/28/2012,3,1,6,1,0,4,1,1,0.66,0.6212,0.54,0,11,14,25,Fall,Clear/Partly Cloudy,2012,Thu,27.06,31.06,54,0
12934,6/28/2012,3,1,6,2,0,4,1,1,0.66,0.6212,0.5,0.0896,1,12,13,Fall,Clear/Partly Cloudy,2012,Thu,27.06,31.06,50,6.0032
12935,6/28/2012,3,1,6,3,0,4,1,1,0.66,0.6212,0.5,0.0896,1,6,7,Fall,Clear/Partly Cloudy,2012,Thu,27.06,31.06,50,6.0032
12936,6/28/2012,3,1,6,4,0,4,1,1,0.62,0.6061,0.61,0.1045,0,11,11,Fall,Clear/Partly Cloudy,2012,Thu,25.42,30.305,61,7.0015
12937,6/28/2012,3,1,6,5,0,4,1,1,0.62,0.6212,0.57,0.0896,8,39,47,Fall,Clear/Partly Cloudy,2012,Thu,25.42,31.06,57,6.0032
12938,6/28/2012,3,1,6,6,0,4,1,1,0.62,0.6212,0.57,0.0896,8,185,193,Fall,Clear/Partly Cloudy,2012,Thu,25.42,31.06,57,6.0032
12939,6/28/2012,3,1,6,7,0,4,1,1,0.62,0.6061,0.61,0.1045,24,484,508,Fall,Clear/Partly Cloudy,2012,Thu,25.42,30.305,61,7.0015
12940,6/28/2012,3,1,6,8,0,4,1,1,0.66,0.6212,0.5,0.1343,40,577,617,Fall,Clear/Partly Cloudy,2012,Thu,27.06,31.06,50,8.9981
12941,6/28/2012,3,1,6,9,0,4,1,1,0.7,0.6515,0.54,0.1642,33,318,351,Fall,Clear/Partly Cloudy,2012,Thu,28.7,32.575,54,11.0014
12942,6/28/2012,3,1,6,10,0,4,1,1,0.74,0.6667,0.48,0.194,40,144,184,Fall,Clear/Partly Cloudy,2012,Thu,30.34,33.335,48,12.998
12943,6/28/2012,3,1,6,11,0,4,1,1,0.8,0.697,0.31,0.194,41,170,211,Fall,Clear/Partly Cloudy,2012,Thu,32.8,34.85,31,12.998
12944,6/28/2012,3,1,6,12,0,4,1,1,0.84,0.7121,0.26,0.2836,49,227,276,Fall,Clear/Partly Cloudy,2012,Thu,34.44,35.605,26,19.0012
12945,6/28/2012,3,1,6,13,0,4,1,1,0.86,0.7424,0.26,0.2239,31,205,236,Fall,Clear/Partly Cloudy,2012,Thu,35.26,37.12,26,15.0013
12946,6/28/2012,3,1,6,14,0,4,1,1,0.86,0.7273,0.25,0.3284,66,188,254,Fall,Clear/Partly Cloudy,2012,Thu,35.26,36.365,25,22.0028
12947,6/28/2012,3,1,6,15,0,4,1,1,0.86,0.7273,0.25,0.3284,24,195,219,Fall,Clear/Partly Cloudy,2012,Thu,35.26,36.365,25,22.0028
12948,6/28/2012,3,1,6,16,0,4,1,1,0.88,0.7424,0.23,0.194,56,331,387,Fall,Clear/Partly Cloudy,2012,Thu,36.08,37.12,23,12.998
12949,6/28/2012,3,1,6,17,0,4,1,1,0.88,0.7424,0.22,0.194,71,634,705,Fall,Clear/Partly Cloudy,2012,Thu,36.08,37.12,22,12.998
12950,6/28/2012,3,1,6,18,0,4,1,1,0.86,0.7273,0.25,0.2239,100,597,697,Fall,Clear/Partly Cloudy,2012,Thu,35.26,36.365,25,15.0013
12951,6/28/2012,3,1,6,19,0,4,1,1,0.84,0.7273,0.3,0.2985,79,492,571,Fall,Clear/Partly Cloudy,2012,Thu,34.44,36.365,30,19.9995
12952,6/28/2012,3,1,6,20,0,4,1,1,0.82,0.7273,0.34,0.194,71,399,470,Fall,Clear/Partly Cloudy,2012,Thu,33.62,36.365,34,12.998
12953,6/28/2012,3,1,6,21,0,4,1,1,0.76,0.697,0.55,0.194,89,309,398,Fall,Clear/Partly Cloudy,2012,Thu,31.16,34.85,55,12.998
12954,6/28/2012,3,1,6,22,0,4,1,1,0.76,0.697,0.52,0.1642,50,224,274,Fall,Clear/Partly Cloudy,2012,Thu,31.16,34.85,52,11.0014
12955,6/28/2012,3,1,6,23,0,4,1,1,0.74,0.6667,0.48,0.1343,26,145,171,Fall,Clear/Partly Cloudy,2012,Thu,30.34,33.335,48,8.9981
12956,6/29/2012,3,1,6,0,0,5,1,1,0.74,0.6667,0.48,0.1343,24,90,114,Fall,Clear/Partly Cloudy,2012,Fri,30.34,33.335,48,8.9981
12957,6/29/2012,3,1,6,1,0,5,1,1,0.74,0.6667,0.51,0.1642,9,33,42,Fall,Clear/Partly Cloudy,2012,Fri,30.34,33.335,51,11.0014
12958,6/29/2012,3,1,6,2,0,5,1,1,0.72,0.6667,0.58,0.194,3,15,18,Fall,Clear/Partly Cloudy,2012,Fri,29.52,33.335,58,12.998
12959,6/29/2012,3,1,6,3,0,5,1,1,0.72,0.6667,0.58,0.194,3,5,8,Fall,Clear/Partly Cloudy,2012,Fri,29.52,33.335,58,12.998
12960,6/29/2012,3,1,6,4,0,5,1,1,0.7,0.6515,0.65,0.1642,1,9,10,Fall,Clear/Partly Cloudy,2012,Fri,28.7,32.575,65,11.0014
12961,6/29/2012,3,1,6,5,0,5,1,1,0.7,0.6515,0.61,0.1045,6,39,45,Fall,Clear/Partly Cloudy,2012,Fri,28.7,32.575,61,7.0015
12962,6/29/2012,3,1,6,6,0,5,1,2,0.7,0.6515,0.61,0.1642,15,148,163,Fall,Mist/Cloudy,2012,Fri,28.7,32.575,61,11.0014
12963,6/29/2012,3,1,6,7,0,5,1,1,0.7,0.6515,0.61,0.1045,19,361,380,Fall,Clear/Partly Cloudy,2012,Fri,28.7,32.575,61,7.0015
12964,6/29/2012,3,1,6,8,0,5,1,2,0.74,0.6818,0.55,0.1045,48,576,624,Fall,Mist/Cloudy,2012,Fri,30.34,34.09,55,7.0015
12965,6/29/2012,3,1,6,9,0,5,1,1,0.76,0.697,0.55,0.1642,39,261,300,Fall,Clear/Partly Cloudy,2012,Fri,31.16,34.85,55,11.0014
12966,6/29/2012,3,1,6,10,0,5,1,1,0.9,0.8333,0.39,0.2985,32,139,171,Fall,Clear/Partly Cloudy,2012,Fri,36.9,41.665,39,19.9995
12967,6/29/2012,3,1,6,11,0,5,1,2,0.9,0.8485,0.42,0.2836,51,137,188,Fall,Mist/Cloudy,2012,Fri,36.9,42.425,42,19.0012
12968,6/29/2012,3,1,6,12,0,5,1,2,0.92,0.8788,0.4,0.2537,53,173,226,Fall,Mist/Cloudy,2012,Fri,37.72,43.94,40,16.9979
12969,6/29/2012,3,1,6,13,0,5,1,1,0.94,0.8788,0.38,0.194,45,194,239,Fall,Clear/Partly Cloudy,2012,Fri,38.54,43.94,38,12.998
12970,6/29/2012,3,1,6,14,0,5,1,1,0.96,0.9091,0.36,0.2239,49,184,233,Fall,Clear/Partly Cloudy,2012,Fri,39.36,45.455,36,15.0013
12971,6/29/2012,3,1,6,15,0,5,1,1,0.96,0.9091,0.36,0,47,183,230,Fall,Clear/Partly Cloudy,2012,Fri,39.36,45.455,36,0
12972,6/29/2012,3,1,6,16,0,5,1,1,0.96,0.9091,0.36,0,59,292,351,Fall,Clear/Partly Cloudy,2012,Fri,39.36,45.455,36,0
12973,6/29/2012,3,1,6,17,0,5,1,1,0.98,0.9242,0.34,0.194,82,457,539,Fall,Clear/Partly Cloudy,2012,Fri,40.18,46.21,34,12.998
12974,6/29/2012,3,1,6,18,0,5,1,1,0.96,0.8636,0.31,0,50,414,464,Fall,Clear/Partly Cloudy,2012,Fri,39.36,43.18,31,0
12975,6/29/2012,3,1,6,19,0,5,1,1,0.9,0.8788,0.47,0.194,60,303,363,Fall,Clear/Partly Cloudy,2012,Fri,36.9,43.94,47,12.998
12976,6/29/2012,3,1,6,20,0,5,1,1,0.92,0.8939,0.42,0.2537,53,255,308,Fall,Clear/Partly Cloudy,2012,Fri,37.72,44.695,42,16.9979
12977,6/29/2012,3,1,6,21,0,5,1,2,0.86,0.8333,0.53,0.194,41,195,236,Fall,Mist/Cloudy,2012,Fri,35.26,41.665,53,12.998
12978,6/29/2012,3,1,6,22,0,5,1,3,0.82,0.8333,0.63,0.194,34,129,163,Fall,Light Rain/Snow,2012,Fri,33.62,41.665,63,12.998
12979,6/29/2012,3,1,6,23,0,5,1,3,0.82,0.8333,0.63,0.194,6,42,48,Fall,Light Rain/Snow,2012,Fri,33.62,41.665,63,12.998
12980,6/30/2012,3,1,6,0,0,6,0,3,0.64,0.5758,0.89,0.1642,4,65,69,Fall,Light Rain/Snow,2012,Sat,26.24,28.79,89,11.0014
12981,6/30/2012,3,1,6,1,0,6,0,3,0.64,0.5758,0.89,0.2239,3,55,58,Fall,Light Rain/Snow,2012,Sat,26.24,28.79,89,15.0013
12982,6/30/2012,3,1,6,2,0,6,0,2,0.64,0.5758,0.89,0,7,54,61,Fall,Mist/Cloudy,2012,Sat,26.24,28.79,89,0
12983,6/30/2012,3,1,6,3,0,6,0,2,0.64,0.5758,0.89,0,3,20,23,Fall,Mist/Cloudy,2012,Sat,26.24,28.79,89,0
12984,6/30/2012,3,1,6,4,0,6,0,2,0.62,0.5455,0.94,0,3,15,18,Fall,Mist/Cloudy,2012,Sat,25.42,27.275,94,0
12985,6/30/2012,3,1,6,5,0,6,0,1,0.64,0.5758,0.89,0.1642,3,7,10,Fall,Clear/Partly Cloudy,2012,Sat,26.24,28.79,89,11.0014
12986,6/30/2012,3,1,6,6,0,6,0,1,0.64,0.5758,0.89,0.1642,6,36,42,Fall,Clear/Partly Cloudy,2012,Sat,26.24,28.79,89,11.0014
12987,6/30/2012,3,1,6,7,0,6,0,1,0.64,0.5758,0.89,0.1642,10,82,92,Fall,Clear/Partly Cloudy,2012,Sat,26.24,28.79,89,11.0014
12988,6/30/2012,3,1,6,8,0,6,0,1,0.64,0.5758,0.89,0.1642,26,168,194,Fall,Clear/Partly Cloudy,2012,Sat,26.24,28.79,89,11.0014
12989,6/30/2012,3,1,6,9,0,6,0,1,0.64,0.5758,0.89,0.1642,41,234,275,Fall,Clear/Partly Cloudy,2012,Sat,26.24,28.79,89,11.0014
12990,6/30/2012,3,1,6,10,0,6,0,1,0.88,0.7727,0.3,0.2537,96,308,404,Fall,Clear/Partly Cloudy,2012,Sat,36.08,38.635,30,16.9979
12991,6/30/2012,3,1,6,11,0,6,0,1,0.88,0.7727,0.3,0.2537,102,350,452,Fall,Clear/Partly Cloudy,2012,Sat,36.08,38.635,30,16.9979
12992,6/30/2012,3,1,6,12,0,6,0,1,0.88,0.7727,0.3,0.2537,143,328,471,Fall,Clear/Partly Cloudy,2012,Sat,36.08,38.635,30,16.9979
12993,6/30/2012,3,1,6,13,0,6,0,1,0.88,0.7727,0.3,0.2537,105,323,428,Fall,Clear/Partly Cloudy,2012,Sat,36.08,38.635,30,16.9979
12994,6/30/2012,3,1,6,14,0,6,0,1,0.88,0.7727,0.3,0.2537,114,295,409,Fall,Clear/Partly Cloudy,2012,Sat,36.08,38.635,30,16.9979
12995,6/30/2012,3,1,6,15,0,6,0,1,0.88,0.7727,0.3,0.2537,117,287,404,Fall,Clear/Partly Cloudy,2012,Sat,36.08,38.635,30,16.9979
12996,6/30/2012,3,1,6,16,0,6,0,1,0.9,0.7879,0.29,0.1642,109,264,373,Fall,Clear/Partly Cloudy,2012,Sat,36.9,39.395,29,11.0014
12997,6/30/2012,3,1,6,17,0,6,0,1,0.88,0.7727,0.32,0.1343,131,231,362,Fall,Clear/Partly Cloudy,2012,Sat,36.08,38.635,32,8.9981
12998,6/30/2012,3,1,6,18,0,6,0,1,0.88,0.7879,0.35,0,91,248,339,Fall,Clear/Partly Cloudy,2012,Sat,36.08,39.395,35,0
12999,6/30/2012,3,1,6,19,0,6,0,1,0.84,0.7576,0.44,0.2537,134,240,374,Fall,Clear/Partly Cloudy,2012,Sat,34.44,37.88,44,16.9979
13000,6/30/2012,3,1,6,20,0,6,0,1,0.82,0.7727,0.52,0.1642,88,204,292,Fall,Clear/Partly Cloudy,2012,Sat,33.62,38.635,52,11.0014
13001,6/30/2012,3,1,6,21,0,6,0,1,0.82,0.7727,0.52,0.1642,48,165,213,Fall,Clear/Partly Cloudy,2012,Sat,33.62,38.635,52,11.0014
13002,6/30/2012,3,1,6,22,0,6,0,1,0.78,0.7424,0.62,0.1642,38,134,172,Fall,Clear/Partly Cloudy,2012,Sat,31.98,37.12,62,11.0014
13003,6/30/2012,3,1,6,23,0,6,0,1,0.78,0.7424,0.62,0.0896,33,119,152,Fall,Clear/Partly Cloudy,2012,Sat,31.98,37.12,62,6.0032
13004,7/1/2012,3,1,7,0,0,0,0,1,0.76,0.7273,0.66,0,27,122,149,Fall,Clear/Partly Cloudy,2012,Sun,31.16,36.365,66,0
13005,7/1/2012,3,1,7,1,0,0,0,1,0.74,0.697,0.7,0.1343,12,81,93,Fall,Clear/Partly Cloudy,2012,Sun,30.34,34.85,70,8.9981
13006,7/1/2012,3,1,7,2,0,0,0,1,0.72,0.697,0.74,0.0896,21,69,90,Fall,Clear/Partly Cloudy,2012,Sun,29.52,34.85,74,6.0032
13007,7/1/2012,3,1,7,3,0,0,0,1,0.72,0.7121,0.84,0.1343,6,27,33,Fall,Clear/Partly Cloudy,2012,Sun,29.52,35.605,84,8.9981
13008,7/1/2012,3,1,7,4,0,0,0,1,0.7,0.6667,0.79,0.194,0,4,4,Fall,Clear/Partly Cloudy,2012,Sun,28.7,33.335,79,12.998
13009,7/1/2012,3,1,7,5,0,0,0,1,0.68,0.6364,0.79,0.1045,3,7,10,Fall,Clear/Partly Cloudy,2012,Sun,27.88,31.82,79,7.0015
13010,7/1/2012,3,1,7,6,0,0,0,1,0.7,0.6667,0.79,0.0896,8,19,27,Fall,Clear/Partly Cloudy,2012,Sun,28.7,33.335,79,6.0032
13011,7/1/2012,3,1,7,7,0,0,0,1,0.74,0.697,0.7,0,13,37,50,Fall,Clear/Partly Cloudy,2012,Sun,30.34,34.85,70,0
13012,7/1/2012,3,1,7,8,0,0,0,1,0.78,0.7424,0.62,0.1045,36,106,142,Fall,Clear/Partly Cloudy,2012,Sun,31.98,37.12,62,7.0015
13013,7/1/2012,3,1,7,9,0,0,0,1,0.82,0.7879,0.56,0,51,168,219,Fall,Clear/Partly Cloudy,2012,Sun,33.62,39.395,56,0
